fp_page,page_type,ecr_type,player,id,pos,team,ecr,sd,best,worst,sportsdata_id,player_filename,yahoo_id,cbs_id,player_owned_avg,player_owned_espn,player_owned_yahoo,player_image_url,player_square_image_url,rank_delta,bye,mergename,scrape_date,tm,merge_name,fp_id,fantasypros_id,gsis_id,sleeper_id,birthdate,draft_year,position,age,pos_rank,player_id,hist_ppg,wgames,raw_games,ppg_sd,age_factor,hist_ppg_raw,market_ppg,w_hist,proj_ppg,exp_games,proj_pts,proj_sd,replacement,vorp
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Isaiah Likely,23781,TE,NYG,118.57,26.71,87,226,,isaiah-likely.php,,,85.2,,,,,2.0,8.0,Isaiah Likely,2026-09-04,NYG,isaiah likely,23781,23781.0,00-0037838,8131.0,2000-04-18,2022.0,TE,26.38466803559206,12.0,00-0037838,7.1639001590877385,12.359999999999998,39.0,6.873957288121623,0.9885875085557837,7.246601941747574,9.904230170838346,0.4377499999999999,8.704650708194519,13.760000000000002,119.77599374475659,43.03357646853557,141.4555441643843,-21.679550419627702
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Dallas Goedert,17270,TE,PHI,119.37,17.06,85,158,,dallas-goedert.php,,,87.7,,,,,,10.0,Dallas Goedert,2026-09-04,PHI,dallas goedert,17270,17270.0,00-0034351,5022.0,1995-01-03,2018.0,TE,31.67419575633128,13.0,00-0034351,12.207170832746025,13.479999999999999,39.0,7.906941252659554,0.9838488934519736,12.407566765578636,9.904230170838346,0.47741666666666666,11.003692425177437,13.760000000000002,151.41080777044155,46.45628431330097,141.4555441643843,9.955263606057258
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Jake Ferguson,22718,TE,DAL,119.93,19.24,81,181,,jake-ferguson.php,,,84.4,,,,,,14.0,Jake Ferguson,2026-09-04,DAL,jake ferguson,22718,22718.0,00-0038041,8110.0,1999-01-18,2022.0,TE,27.633127994524298,14.0,00-0038041,10.341619520681277,16.16,48.0,6.276238187014722,0.9809617727583848,10.542326732673265,9.904230170838346,0.5723333333333334,10.15456267539845,15.56,158.0049952291999,49.09335347793329,141.4555441643843,16.5494510648156
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Kyle Monangai,27131,RB,CHI,120.02,14.09,86,162,,kyle-monangai.php,,,80.9,,,,,,10.0,Kyle Monangai,2026-09-04,CHI,kyle monangai,27131,27131.0,00-0040236,12534.0,2002-06-06,2025.0,RB,24.251882272416157,41.0,00-0040236,10.192945649233,10.2,17.0,8.164772564463249,1.0286736481861738,9.908823529411766,9.757285372067276,0.36124999999999996,9.914667647193394,9.97111111111111,98.8602527399039,52.180629766079115,161.23689076876227,-62.376638028858366
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,De'Zhaun Stribling,28138,WR,SF,121.47,34.93,62,303,,dezhaun-stribling.php,,,66.5,,,,,,8.0,DeZhaun Stribling,2026-09-04,SFO,dezhaun stribling,28138,28138.0,00-0041035,13417.0,2002-12-18,2026.0,WR,23.718001368925396,49.0,,,,,,1.0500016084873374,,11.309520707188746,0.0,11.309520707188746,15.4,174.1666188907067,64.53079042065112,161.78053356376364,12.38608532694306
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Khalil Shakir,23748,WR,BUF,122.63,16.45,69,168,,khalil-shakir.php,,,60.1,,,,,,7.0,Khalil Shakir,2026-09-04,BUF,khalil shakir,23748,23748.0,00-0037261,8134.0,2000-02-03,2022.0,WR,26.590006844626966,50.0,00-0037261,11.161262984858224,15.719999999999997,47.0,7.2354774961708515,0.9759865503080082,11.435877862595422,11.161262984858224,0.55675,11.161262984858224,15.559999999999999,173.66925204439394,64.88929908251471,161.78053356376364,11.888718480630303
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Matthew Golden,26024,WR,GB,124.75,20.24,81,202,,matthew-golden.php,,,78.5,,,,,,11.0,Matthew Golden,2026-09-04,GBP,matthew golden,26024,26024.0,00-0040667,12501.0,2003-08-01,2025.0,WR,23.09924709103354,51.0,00-0040667,5.866088659308693,8.399999999999999,14.0,4.700685301920594,1.0913653319644079,5.375000000000001,9.38327794034032,0.29749999999999993,8.336914129233413,10.391111111111112,86.62980104065655,44.40828740368799,161.78053356376364,-75.1507325231071
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Jalen Coker,26403,WR,CAR,124.94,15.22,91,176,,jalen-coker.php,,,57.0,,,,,,5.0,Jalen Coker,2026-09-04,CAR,jalen coker,26403,26403.0,00-0039491,11646.0,2001-10-30,2024.0,WR,24.851471594798085,52.0,00-0039491,8.72402051740572,9.679999999999998,22.0,7.019911137682042,0.9742291238877481,8.954793388429755,9.38327794034032,0.34283333333333327,9.157262520510908,10.559999999999999,96.70069221659519,46.025432685398876,161.78053356376364,-65.07984134716845
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Tyler Shough,23096,QB,NO,125.2,12.5,98,183,,tyler-shough.php,,,44.6,,,,,,8.0,Tyler Shough,2026-09-04,NOS,tyler shough,23096,23096.0,00-0040743,12545.0,1999-09-28,2025.0,QB,26.94045174537988,20.0,00-0040743,17.24565156468173,6.599999999999999,11.0,10.62301694863136,1.0191917864476385,16.920909090909095,17.24565156468173,0.23374999999999996,17.24565156468173,11.351111111111111,195.7573070942095,76.86450494413575,308.62175610452914,-112.86444901031965
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Romeo Doubs,23794,WR,NE,126.88,15.13,90,180,,romeo-doubs.php,,,62.6,,,,,,11.0,Romeo Doubs,2026-09-04,NEP,romeo doubs,23794,23794.0,00-0037816,8121.0,2000-04-13,2022.0,WR,26.39835728952772,53.0,00-0037816,10.679919856679426,15.279999999999998,46.0,6.571074901590975,0.9745779260780287,10.958507853403143,9.38327794034032,0.5411666666666666,10.084977324065832,15.36,154.90525169765118,63.00795728317173,161.78053356376364,-6.875281866112459
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Juwan Johnson,19562,TE,NO,127.67,19.32,87,173,,juwan-johnson.php,,,48.7,,,,,,8.0,Juwan Johnson,2026-09-04,NOS,juwan johnson,19562,19562.0,00-0036040,7002.0,1996-09-13,2020.0,TE,29.97946611909651,15.0,00-0036040,9.455584502966865,15.959999999999997,45.0,5.5550754843083485,0.9253242299794662,10.218671679197996,9.455584502966865,0.5652499999999999,9.455584502966865,14.96,141.4555441643843,46.7753055598675,141.4555441643843,0.0
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Malik Willis,23499,QB,MIA,128.78,18.79,104,255,,malik-willis.php,,,32.6,,,,,,6.0,Malik Willis,2026-09-04,MIA,malik willis,23499,23499.0,00-0038128,8161.0,1999-05-25,2022.0,QB,27.28542094455852,21.0,00-0038128,13.155767639155068,4.32,12.0,12.109179463230664,1.015004004106776,12.961296296296297,16.757306198699073,0.15300000000000002,16.20627079908884,11.08,179.56548045390437,74.08880969028037,308.62175610452914,-129.05627565062477
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Xavier Worthy,23019,WR,KC,129.83,14.24,100,180,,xavier-worthy.php,,,67.7,,,,,,5.0,Xavier Worthy,2026-09-04,KCC,xavier worthy,23019,23019.0,00-0039894,11624.0,2003-04-27,2024.0,WR,23.362080766598226,54.0,00-0039894,10.509184006933902,12.879999999999999,30.0,6.779977282707,1.0737949007529086,9.78695652173913,9.38327794034032,0.4561666666666666,9.896878757718092,12.16,120.346045693852,52.14757137259614,161.78053356376364,-41.434487869911635
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Mark Andrews,17269,TE,BAL,133.61,23.71,87,236,,mark-andrews.php,,,83.6,,,,,,13.0,Mark Andrews,2026-09-04,BAL,mark andrews,17269,17269.0,00-0034753,5012.0,1995-09-06,2018.0,TE,31.000684462696785,16.0,00-0034753,9.288004708781454,16.16,44.0,7.2224013593367165,0.960590303445129,9.669059405940594,9.288004708781454,0.5723333333333334,9.288004708781454,14.76,137.09094950161426,46.09379966220557,141.4555441643843,-4.364594662770031
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Woody Marks,27520,RB,HOU,135.81,13.9,102,189,,woody-marks.php,,,55.2,,,,,,8.0,Woody Marks,2026-09-04,HOU,woody marks,27520,27520.0,00-0040583,12474.0,2000-12-29,2025.0,RB,25.68651608487337,42.0,00-0040583,10.34786992214237,9.6,16.0,7.411654673552998,1.0028220396988365,10.318750000000001,9.757285372067276,0.33999999999999997,9.958084119092808,10.124444444444444,100.82006943685963,52.843558544539334,161.23689076876227,-60.41682133190264
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Tyler Allgeier,24172,RB,ARI,136.5,13.57,99,182,,tyler-allgeier.php,,,47.7,,,,,,14.0,Tyler Allgeier,2026-09-04,ARI,tyler allgeier,24172,24172.0,00-0037263,8132.0,2000-04-15,2022.0,RB,26.392881587953458,43.0,00-0037263,7.654354929967388,17.0,51.0,6.018820156677833,0.9869994524298425,7.7551764705882364,9.757285372067276,0.6020833333333333,8.491146001719635,16.439999999999998,139.59444026827077,77.99187286157597,161.23689076876227,-21.642450500491492
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Sam Darnold,17236,QB,SEA,138.31,12.86,113,212,,sam-darnold.php,,,38.2,,,,,,11.0,Sam Darnold,2026-09-04,SEA,sam darnold,17236,17236.0,00-0034869,4943.0,1997-06-05,2018.0,QB,29.253935660506503,22.0,00-0034869,17.689062042768754,16.16,44.0,14.012892870360298,0.9843120465434634,17.970990099009903,16.757306198699073,0.5723333333333334,17.290581126788286,15.12,261.4335866370389,94.53350497546275,308.62175610452914,-47.18816946749024
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Jordyn Tyson,26035,WR,NO,138.63,30.35,71,232,,jordyn-tyson.php,,,60.3,,,,,,8.0,Jordyn Tyson,2026-09-04,NOS,jordyn tyson,26035,26035.0,00-0041029,13281.0,2004-08-12,2026.0,WR,22.067077344284737,55.0,,,,,,1.0979999999999999,,9.38327794034032,0.0,9.38327794034032,15.4,144.50248028124093,62.40812191664141,161.78053356376364,-17.278053282522706
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Tyjae Spears,25323,RB,TEN,140.39,15.58,89,182,,tyjae-spears.php,,,45.9,,,,,,9.0,Tyjae Spears,2026-09-04,TEN,tyjae spears,25323,25323.0,00-0039032,9508.0,2001-06-15,2023.0,RB,25.22655715263518,44.0,00-0039032,9.627298202621702,13.2,42.0,6.63699213756852,1.013125119780972,9.502575757575759,9.757285372067276,0.4674999999999999,9.696516370351471,14.64,141.95699966194553,71.22324177479244,161.23689076876227,-19.279891106816734
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Chris Rodriguez Jr.,22986,RB,JAC,141.1,17.66,102,234,,chris-rodriguez-jr.php,,,51.3,,,,,,7.0,Chris Rodriguez,2026-09-04,JAC,chris rodriguez,22986,22986.0,00-0038611,10219.0,2000-09-26,2023.0,RB,25.94387405886379,45.0,00-0038611,7.603371926372961,9.84,26.0,5.910589258662404,0.997057221081451,7.625813008130082,9.757285372067276,0.3485,9.006646536242807,11.44,103.03603637461771,57.07696341925335,161.23689076876227,-58.20085439414456
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Deebo Samuel Sr.,18244,WR,SF,140.72,30.3,83,241,,deebo-samuel.php,,,63.0,,,,,,8.0,Deebo Samuel,2026-09-04,SFO,deebo samuel,18244,18244.0,00-0035719,5872.0,1996-01-15,2019.0,WR,30.64202600958248,56.0,00-0035719,10.949310199066057,15.319999999999999,45.0,9.899919650729954,0.8429657084188911,12.989033942558748,9.38327794034032,0.5425833333333333,10.232980943387261,15.16,155.13199110175088,62.49325201489384,161.78053356376364,-6.648542462012756
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,C.J. Stroud,23071,QB,HOU,143.15,13.02,108,208,,cj-stroud.php,,,28.3,,,,,,8.0,CJ Stroud,2026-09-04,HOU,cj stroud,23071,23071.0,00-0039163,9758.0,2001-10-03,2023.0,QB,24.92539356605065,23.0,00-0039163,17.936092020830365,14.959999999999997,46.0,11.417327343625459,1.027368275154004,17.458288770053482,16.757306198699073,0.5298333333333332,17.38186622012497,15.52,269.7665637363395,96.58531714225312,308.62175610452914,-38.85519236818965
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Daniel Jones,18232,QB,IND,146.36,20.49,119,255,,daniel-jones.php,,,29.9,,,,,,13.0,Daniel Jones,2026-09-04,IND,daniel jones,18232,18232.0,00-0035710,5870.0,1997-05-27,2019.0,QB,29.27857631759069,24.0,00-0035710,18.248303092042097,11.319999999999999,29.0,11.510498131765598,0.9836048596851471,18.55247349823322,16.757306198699073,0.40091666666666664,17.355071703188514,12.120000000000001,210.3434690426448,80.49632012360708,308.62175610452914,-98.27828706188433
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Rashid Shaheed,24687,WR,SEA,146.98,17.44,115,205,,rashid-shaheed.php,,,50.6,,,,,,11.0,Rashid Shaheed,2026-09-04,SEA,rashid shaheed,24687,24687.0,00-0037545,8676.0,1998-08-31,2022.0,WR,28.016427104722798,57.0,00-0037545,9.571144402648121,14.279999999999998,39.0,7.757793086712762,0.9256375770020531,10.340056022408966,9.38327794034032,0.5057499999999999,9.478291403652491,13.96,132.3169479949888,57.607926071540334,161.78053356376364,-29.463585568774846
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Dylan Sampson,27102,RB,CLE,148.97,19.74,89,231,,dylan-sampson.php,,,20.5,,,,,,11.0,Dylan Sampson,2026-09-04,CLE,dylan sampson,27102,27102.0,00-0040162,12469.0,2004-09-14,2025.0,RB,21.976728268309376,47.0,00-0040162,6.632908000000002,8.999999999999998,15.0,6.238337690671863,1.0462,6.340000000000002,9.132143212523278,0.3187499999999999,8.335511988531485,10.3,85.8557734818743,51.63349846127063,161.23689076876227,-75.38111728688797
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Jonah Coleman,27320,RB,DEN,149.36,19.28,116,221,,jonah-coleman.php,,,33.3,,,,,,10.0,Jonah Coleman,2026-09-04,DEN,jonah coleman,27320,27320.0,00-0041496,13345.0,2003-08-20,2026.0,RB,23.04722792607803,48.0,,,,,,1.0455388090349076,,9.132143212523278,0.0,9.132143212523278,15.6,142.46143411536315,74.8459593302222,161.23689076876227,-18.775456653399118
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Keaton Mitchell,25360,RB,LAC,152.54,27.63,102,314,,keaton-mitchell.php,,,33.4,,,,,,7.0,Keaton Mitchell,2026-09-04,LAC,keaton mitchell,25360,25360.0,00-0038454,9511.0,2002-01-17,2023.0,RB,24.635181382614647,50.0,00-0038454,5.711721479744682,8.599999999999998,21.0,5.949036536640679,1.023307460643395,5.581627906976746,9.132143212523278,0.30458333333333326,8.090339759747799,10.440000000000001,84.46314709176703,51.95099924558078,161.23689076876227,-76.77374367699524
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Denzel Boston,27339,WR,CLE,153.85,29.81,107,299,,denzel-boston.php,,,34.5,,,,,,11.0,Denzel Boston,2026-09-04,CLE,denzel boston,27339,27339.0,00-0041037,13346.0,2003-12-06,2026.0,WR,22.751540041067763,58.0,,,,,,1.0979999999999999,,9.189520242920533,0.0,9.189520242920533,15.4,141.5186117409762,62.21291660350375,161.78053356376364,-20.26192182278743
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Mike Washington Jr.,28108,RB,LV,152.53,26.25,103,248,,mike-washington-jr.php,,,52.2,,,,,8.0,13.0,Mike Washington,2026-09-04,LVR,mike washington,28108,28108.0,WAS569019,13305.0,2003-07-03,2026.0,RB,23.17864476386037,49.0,,,,,,1.043698973305955,,9.132143212523278,0.0,9.132143212523278,15.6,142.46143411536315,74.8459593302222,161.23689076876227,-18.775456653399118
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Zach Charbonnet,23152,RB,SEA,156.22,28.12,117,292,,zach-charbonnet.php,,,56.4,,,,,,11.0,Zach Charbonnet,2026-09-04,SEA,zach charbonnet,23152,23152.0,00-0039165,9753.0,2001-01-08,2023.0,RB,25.659137577002053,51.0,00-0039165,11.703704666791115,16.28,49.0,8.51324223591382,1.003435318275154,11.663636363636362,9.132143212523278,0.5765833333333333,10.614862687696542,16.04,170.26239751065253,78.02600475982152,161.23689076876227,9.025506741890268
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Cam Ward,24755,QB,TEN,158.85,24.06,119,255,,cam-ward.php,,,15.1,,,,,,9.0,Cam Ward,2026-09-04,TEN,cam ward,24755,24755.0,00-0040676,12522.0,2002-05-25,2025.0,QB,24.28473648186174,25.0,00-0040676,11.25713021928977,10.2,17.0,7.982655785035012,1.015932546201232,11.080588235294119,14.91197141100046,0.36124999999999996,13.591660030494975,10.05777777777778,136.70189621782282,65.64185495239448,308.62175610452914,-171.91985988670632
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Josh Jacobs,18269,RB,GB,147.99,66.57,39,394,,josh-jacobs.php,,,94.3,,,,,-33.0,11.0,Josh Jacobs,2026-09-04,GBP,josh jacobs,18269,18269.0,00-0035700,5850.0,1998-02-11,2019.0,RB,28.566735112936342,46.0,00-0035700,15.732369581709303,15.319999999999999,45.0,8.760717390255161,0.8741473305954828,17.99738903394256,9.757285372067276,0.5425833333333333,12.999266479482213,15.24,198.10882114730893,77.14028807355484,161.23689076876227,36.871930378546665
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Brenton Strange,25345,TE,JAC,160.94,25.18,111,236,,brenton-strange.php,,,38.3,,,,,,7.0,Brenton Strange,2026-09-04,JAC,brenton strange,25345,25345.0,00-0038935,9480.0,2000-12-27,2023.0,TE,25.69199178644764,17.0,00-0038935,8.416687553121783,11.719999999999999,31.0,5.654686418770156,0.9505249486652978,8.854778156996588,9.022991748197857,0.4150833333333333,8.771324981891697,12.16,106.65931177980303,39.576838666833815,141.4555441643843,-34.79623238458126
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Tre Tucker,25337,WR,LV,159.03,26.97,115,247,,tre-tucker.php,,,27.9,,,,,,13.0,Tre Tucker,2026-09-04,LVR,tre tucker,25337,25337.0,00-0038563,10213.0,2001-03-08,2023.0,WR,25.49760438056126,59.0,00-0038563,8.992863229686124,16.52,47.0,8.190461725369675,0.9679573921971252,9.290556900726392,8.995762545500744,0.5850833333333333,8.994066204139541,15.559999999999999,139.94767013641123,62.57268189217119,161.78053356376364,-21.832863427352407
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Dalton Schultz,17349,TE,HOU,162.07,22.67,111,206,,dalton-schultz.php,,,31.2,,,,,,8.0,Dalton Schultz,2026-09-04,HOU,dalton schultz,17349,17349.0,00-0034383,5001.0,1996-07-11,2018.0,TE,30.154688569472963,18.0,00-0034383,9.2890787886426,16.76,49.0,6.417840912081657,0.9313752452657996,9.973508353221956,9.022991748197857,0.5935833333333334,9.180936580621848,15.76,144.69156051060034,48.24125017951366,141.4555441643843,3.236016346216047
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Chig Okonkwo,23982,TE,WAS,163.01,22.77,112,226,,chigoziem-okonkwo.php,,,28.7,,,,,,7.0,Chigoziem Okonkwo,2026-09-04,WAS,chig okonkwo,23982,23982.0,00-0037809,8210.0,1999-09-08,2022.0,TE,26.99520876112252,19.0,00-0037809,7.757479748910264,16.720000000000002,50.0,4.784061548303824,1.0221367214236825,7.5894736842105255,9.022991748197857,0.5921666666666667,8.273597725953053,15.96,132.04661970621072,47.592504742205506,141.4555441643843,-9.408924458173573
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Hunter Henry,15561,TE,NE,167.1,25.75,112,236,,hunter-henry.php,,,60.2,,,,,,11.0,Hunter Henry,2026-09-04,NEP,hunter henry,15561,15561.0,00-0033090,3214.0,1994-12-07,2016.0,TE,31.74811772758385,20.0,00-0033090,10.628720902116779,16.24,46.0,7.252985475594084,0.9864016655258956,10.77524630541872,9.022991748197857,0.5751666666666666,9.94655363322689,15.16,150.78975307971965,47.905609030756885,141.4555441643843,9.334208915335353
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Alvin Kamara,16421,RB,NO,168.28,34.47,102,317,,alvin-kamara.php,,,38.6,,,,,,8.0,Alvin Kamara,2026-09-04,NOS,alvin kamara,16421,16421.0,00-0033906,4035.0,1995-07-25,2017.0,RB,31.11841204654346,52.0,00-0033906,12.155810184298758,12.079999999999998,38.0,9.85489431877072,0.8076506046087155,15.050827814569537,9.132143212523278,0.4278333333333333,10.425768731947887,13.84,144.29263925015874,68.55845799526081,161.23689076876227,-16.944251518603522
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Adonai Mitchell,24357,WR,NYJ,169.01,26.15,126,258,,adonai-mitchell.php,,,14.6,,,,,,13.0,Adonai Mitchell,2026-09-04,NYJ,adonai mitchell,24357,24357.0,00-0039890,11625.0,2002-10-08,2024.0,WR,23.91238877481177,60.0,00-0039890,5.409507030393767,14.360000000000001,33.0,6.430644466737045,1.0370068104038332,5.216462395543175,8.995762545500744,0.5085833333333334,7.171852761442587,12.76,91.5128412360074,51.11720628100725,161.78053356376364,-70.26769232775624
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Bryce Young,22900,QB,CAR,169.51,27.8,134,326,,bryce-young.php,,,15.7,,,,,,5.0,Bryce Young,2026-09-04,CAR,bryce young,22900,22900.0,00-0039150,9228.0,2001-07-25,2023.0,QB,25.117043121149894,26.0,00-0039150,15.280703068506561,15.439999999999998,46.0,10.92762604881783,1.0281264887063655,14.862668393782386,14.91197141100046,0.5468333333333332,15.113606172380045,15.52,234.5631677953383,93.97050696238962,308.62175610452914,-74.05858830919084
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Tank Bigsby,22908,RB,PHI,170.74,25.53,131,257,,tank-bigsby.php,,,29.7,,,,,,10.0,Tank Bigsby,2026-09-04,PHI,tank bigsby,22908,22908.0,00-0038555,9225.0,2001-08-30,2023.0,RB,25.018480492813143,53.0,00-0038555,6.754443160822154,12.359999999999998,39.0,7.718944132167273,1.0177860369609855,6.636407766990294,9.132143212523278,0.4377499999999999,8.091305014891113,14.04,113.60192240907121,67.25683481896434,161.23689076876227,-47.63496835969106
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Kayshon Boutte,22989,WR,HOU,169.75,26.05,121,277,,kayshon-boutte.php,,,18.0,,,,,,8.0,Kayshon Boutte,2026-09-04,HOU,kayshon boutte,22989,22989.0,00-0038608,9504.0,2002-05-07,2023.0,WR,24.33401779603012,61.0,00-0038608,9.192257816474212,12.96,32.0,7.792200239766231,1.0088209103353865,9.111882716049383,8.995762545500744,0.459,9.085953874877566,12.559999999999999,114.11958066846222,52.46788419861126,161.78053356376364,-47.66095289530142
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Jerry Jeudy,19201,WR,CLE,170.19,28.08,115,272,,jerry-jeudy.php,,,22.2,,,,,,11.0,Jerry Jeudy,2026-09-04,CLE,jerry jeudy,19201,19201.0,00-0036407,6783.0,1999-04-24,2020.0,WR,27.370294318959616,62.0,00-0036407,9.830824002136108,16.880000000000003,50.0,8.780542089629495,0.9595595482546202,10.245142180094787,8.995762545500744,0.5978333333333334,9.494990119659253,16.16,153.43904033369353,65.13631336572254,161.78053356376364,-8.341493230070114
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Tyrone Tracy Jr.,22980,RB,NYG,173.85,41.6,120,311,,tyrone-tracy-jr.php,,,24.4,,,,,,8.0,Tyrone Tracy,2026-09-04,NYG,tyrone tracy,22980,22980.0,00-0039384,11655.0,1999-11-23,2024.0,RB,26.78713210130048,54.0,00-0039384,11.834271783482958,13.760000000000002,32.0,8.533743358318503,0.9781682409308693,12.098401162790696,9.132143212523278,0.48733333333333334,10.448980536104294,12.64,132.0751139763583,63.60577817375299,161.23689076876227,-29.16177679240397
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Jalen McMillan,23179,WR,TB,175.82,26.1,137,296,,jalen-mcmillan.php,,,22.2,,,,,,10.0,Jalen McMillan,2026-09-04,TBB,jalen mcmillan,23179,23179.0,00-0039855,11618.0,2001-12-07,2024.0,WR,24.747433264887064,64.0,00-0039855,9.856026635843179,6.04,17.0,8.525311577883825,0.9811840862422997,10.04503311258278,8.995762545500744,0.21391666666666664,9.17978737215983,9.884444444444444,90.73709829192649,43.920115626865005,161.78053356376364,-71.04343527183715
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Braelon Allen,24346,RB,NYJ,177.59,28.87,132,292,,braelon-allen.php,,,16.9,,,,,,13.0,Braelon Allen,2026-09-04,NYJ,braelon allen,24346,24346.0,00-0039794,11576.0,2004-01-20,2024.0,RB,22.628336755646817,55.0,00-0039794,5.243566089385475,7.159999999999999,21.0,5.02522328335956,1.0462,5.012011173184358,8.393064618562644,0.25358333333333327,7.594404283205467,10.440000000000001,79.28558071666508,51.442422615749365,161.23689076876227,-81.95131005209718
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Jauan Jennings,19590,WR,MIN,175.56,33.36,115,307,,jauan-jennings.php,,,15.4,,,,,,6.0,Jauan Jennings,2026-09-04,MIN,jauan jennings,19590,19590.0,00-0036259,7049.0,1997-07-10,2020.0,WR,29.15811088295688,63.0,00-0036259,10.693096558471069,14.639999999999999,42.0,9.446538012930073,0.8710117043121149,12.276639344262298,8.995762545500744,0.5185,9.875830231225859,14.56,143.7920881666485,60.072974216951536,161.78053356376364,-17.98844539711513
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Omar Cooper Jr.,28127,WR,NYJ,181.61,34.85,123,302,,omar-cooper-jr.php,,,16.0,,,,,,13.0,Omar Cooper,2026-09-04,NYJ,omar cooper,28127,28127.0,00-0041511,13276.0,2003-12-14,2026.0,WR,22.729637234770703,65.0,,,,,,1.0979999999999999,,8.445011109702389,0.0,8.445011109702389,15.4,130.0531710894168,61.49548342331052,161.78053356376364,-31.727362474346847
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Emmett Johnson,28107,RB,KC,183.79,37.82,132,329,,emmett-johnson.php,,,15.5,,,,,,5.0,Emmett Johnson,2026-09-04,KCC,emmett johnson,28107,28107.0,00-0041013,13337.0,2003-10-10,2026.0,RB,22.90759753593429,57.0,,,,,,1.0462,,8.393064618562644,0.0,8.393064618562644,15.6,130.93180804957723,74.25872802407571,161.23689076876227,-30.305082719185037
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Tre' Harris,26215,WR,LAC,182.09,30.34,123,303,,tre-harris.php,,,6.9,,,,,,7.0,Tre Harris,2026-09-04,LAC,tre harris,26215,26215.0,00-0040727,12509.0,2002-02-28,2025.0,WR,24.520191649555095,66.0,00-0040727,4.6020079006245735,9.6,16.0,3.0224093589938037,0.9963751882272419,4.61875,7.894259673904032,0.33999999999999997,6.774894070989016,10.03111111111111,67.95971519209871,41.355034809064634,161.78053356376364,-93.82081837166493
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Brian Robinson Jr.,20094,RB,ATL,182.38,25.04,141,263,,brian-robinson-jr.php,,,34.4,,,,,,11.0,Brian Robinson,2026-09-04,ATL,brian robinson,20094,20094.0,00-0037746,8154.0,1999-03-22,2022.0,RB,27.460643394934976,56.0,00-0037746,7.357506313927118,15.319999999999999,45.0,8.093192675129371,0.9442182409308693,7.792167101827676,8.393064618562644,0.5425833333333333,7.831187941772485,15.24,119.34730423261267,72.26954334265916,161.23689076876227,-41.889586536149594
